year,respondentid,agency,rssd_id
1995,18944,3,655857
1995,18957,3,36054
1995,18958,3,311649
1995,18959,3,350433
1995,18962,3,471217
1995,18983,3,253468
1995,18985,3,160052
1995,19006,3,849665
1995,19008,3,1001639
1995,19021,3,801159
1995,19022,3,374439
1995,19028,3,844866
1995,19037,3,952051
1995,19042,3,856337
1995,19088,3,700243
1995,19088,3,700243
1995,19104,3,18126
1995,19105,3,418436
1995,19107,3,547149
1995,19122,3,846758
1995,19122,3,846758
1995,19125,3,83236
1995,19137,3,518550
1995,19143,3,90337
1995,19169,3,660374
1995,19171,3,881133
1995,19180,3,287351
1995,19181,3,691350
1995,19183,3,577904
1995,19188,3,691556
1995,19195,3,80936
1995,19197,3,941158
1995,19198,3,786162
1995,19200,3,215354
1995,19210,3,117355
1995,19215,3,980960
1995,19222,3,739560
1995,19252,3,151331
1995,19258,3,548753
1995,19281,3,427139
1995,19293,3,862945
1995,19294,3,851257
1995,19298,3,593753
1995,19308,3,77730
1995,19308,3,77730
1995,19318,3,883753
1995,19323,3,122845
1995,19333,3,671334
1995,19340,3,242248
1995,19345,3,112837
1995,19353,3,63304
1995,19355,3,131351
1995,19362,3,340153
1995,19393,3,528951
1995,19394,3,659163
1995,19397,3,63359
1995,19401,3,596156
1995,19416,3,996260
1995,19418,3,397447
1995,19434,3,5461
1995,19435,3,942043
1995,19438,3,996840
1995,19459,3,439338
1995,19461,3,169345
1995,19485,3,985602
1995,19491,3,193733
1995,19506,3,248240
1995,19512,3,501459
1995,19513,3,221654
1995,19535,3,648448
1995,19536,3,18135
1995,19540,3,300942
1995,19541,3,472335
1995,19546,3,981033
1995,19552,3,513247
1995,19560,3,392228
1995,19573,3,201834
1995,19581,3,929352
1995,19582,3,687858
1995,19587,3,950057
1995,19588,3,187910
1995,19589,3,774253
1995,19601,3,336932
1995,19608,3,403946
1995,19616,3,11752
1995,19629,3,1001152
1995,19631,3,339951
1995,19634,3,386571
1995,19641,3,1427770
1995,19645,3,734051
1995,19649,3,313531
1995,19650,3,752149
1995,19662,3,123440
1995,19668,3,569945
1995,19671,3,602851
1995,19681,3,901134
1995,19685,3,737838
1995,19687,3,987651
1995,19695,3,651103
1995,19700,3,964157
1995,19702,3,1013708
1995,19716,3,639549
1995,19721,3,314707
1995,19742,3,222754
1995,19744,3,767554
1995,19747,3,245566
1995,19755,3,135836
1995,19757,3,768850
1995,19770,3,889755
1995,19771,3,25058
1995,19772,3,163549
1995,19780,3,264437
1995,19786,3,226734
1995,19795,3,198149
1995,19806,3,877154
1995,19806,3,877154
1995,19823,3,726775
1995,19835,3,564771
1995,19842,3,101019
1995,19850,3,207050
1995,19855,3,611639
1995,19858,3,235259
1995,19859,3,60255
1995,19861,3,282329
1995,19862,3,46549
1995,19868,3,308425
1995,19876,3,278854
1995,19880,3,97402
1995,19881,3,953955
1995,19919,3,170716
1995,19938,3,576756
1995,19943,3,377908
1995,19953,3,687009
1995,19964,3,656555
1995,19968,3,517852
1995,19974,3,809034
1995,19975,3,926203
1995,19980,3,588441
1995,19981,3,589037
1995,19999,3,81559
1995,20001,3,1003848
1995,20006,3,821960
1995,20011,3,149404
1995,20017,3,2255
1995,20040,3,1008432
1995,20041,3,21630
1995,20042,3,342960
1995,20046,3,157146
1995,20078,3,621432
1995,20083,3,710541
1995,20086,3,244345
1995,20093,3,25357
1995,20099,3,822556
1995,20100,3,989730
1995,20111,3,836946
1995,20111,3,836946
1995,20119,3,644600
1995,20134,3,224637
1995,20151,3,13439
1995,20152,3,664831
1995,20156,3,67151
1995,20161,3,1016857
1995,20170,3,191636
1995,20183,3,505859
1995,20202,3,268257
1995,20203,3,974343
1995,20217,3,993915
1995,20220,3,463203
1995,20221,3,842947
1995,20226,3,12937
1995,20231,3,867650
1995,20231,3,867650
1995,20246,3,2938
1995,20250,3,258445
1995,20259,3,474236
1995,20263,3,98155
1995,20281,3,746513
1995,20289,3,101859
1995,20290,3,76135
1995,20292,3,449850
1995,20293,3,405155
1995,20296,3,58243
1995,20308,3,332505
1995,20347,3,208927
1995,20353,3,459130
1995,20358,3,410337
1995,20359,3,105660
1995,20361,3,655044
1995,20364,3,759540
1995,20367,3,874041
1995,20369,3,426534
1995,20387,3,777366
1995,20417,3,116853
1995,20429,3,386432
1995,20432,3,521662
1995,20433,3,480442
1995,20434,3,497338
1995,20435,3,281144
1995,20443,3,286943
1995,20444,3,431659
1995,20448,3,641364
1995,20467,3,665753
1995,20469,3,983653
1995,20473,3,627658
1995,20501,3,942874
1995,20511,3,390738
1995,20527,3,56614
1995,20527,3,56614
1995,20529,3,948456
1995,20536,3,709004
1995,20537,3,452159
1995,20557,3,575852
1995,20562,3,50836
1995,20568,3,651121
1995,20589,3,438368
1995,20615,3,723309
1995,20620,3,726944
1995,20624,3,129732
1995,20628,3,192156
1995,20639,3,879635
1995,20653,3,622952
1995,20666,3,685649
1995,20670,3,334255
1995,20674,3,899455
1995,20676,3,133869
1995,20685,3,38535
1995,20687,3,218458
1995,20693,3,436711
1995,20707,3,558462
1995,20720,3,479839
1995,20726,3,645661
1995,20740,3,633248
1995,20741,3,237619
1995,20769,3,713047
1995,20774,3,693662
1995,20776,3,968557
1995,20807,3,14940
1995,20818,3,162337
1995,20824,3,916437
1995,20825,3,868068
1995,20827,3,810834
1995,20828,3,816210
1995,20830,3,391838
1995,20841,3,495231
1995,20845,3,283867
1995,20852,3,837260
1995,20856,3,283438
1995,20884,3,711472
1995,20893,3,449252
1995,20927,3,55251
1995,20930,3,928645
1995,20935,3,998554
1995,20959,3,808167
1995,20961,3,751357
1995,20961,3,751357
1995,21001,3,749756
1995,21017,3,537065
1995,21024,3,778765
1995,21029,3,817365
1995,21031,3,273336
1995,21072,3,518653
1995,21098,3,392228
1995,21104,3,181169
1995,21109,3,848332
1995,21110,3,510554
1995,21119,3,702434
1995,21122,3,312730
1995,21127,3,698957
1995,21130,3,478225
1995,21161,3,1006513
1995,21189,3,443269
1995,21194,3,1366909
1995,21212,3,63069
1995,21220,3,729132
1995,21222,3,996354
1995,21224,3,64066
1995,21227,3,218131
1995,21230,3,231961
1995,21231,3,495277
1995,21258,3,999430
1995,21265,3,725732
1995,21269,3,395630
1995,21295,3,778532
1995,21306,3,847269
1995,21311,3,322953
1995,21339,3,880257
1995,21350,3,5939
1995,21371,3,148555
1995,21405,3,7018
1995,21415,3,895822
1995,21419,3,112837
1995,21437,3,36830
1995,21448,3,617275
1995,21449,3,125538
1995,21455,3,741068
1995,21468,3,790534
1995,21477,3,578956
1995,21492,3,134400
1995,21495,3,152235
1995,21498,3,813732
1995,21521,3,456474
1995,21533,3,762504
1995,21544,3,684138
1995,21568,3,738134
1995,21568,3,738134
1995,21573,3,340135
1995,21581,3,221962
1995,21606,3,183668
1995,21614,3,580959
1995,21615,3,347134
1995,21621,3,172961
1995,21635,3,308836
1995,21649,3,201638
1995,21650,3,162560
1995,21673,3,742560
1995,21674,3,533852
1995,21677,3,491756
1995,21690,3,339250
1995,21704,3,12955
1995,21705,3,916736
1995,21714,3,33259
1995,21716,3,933966
1995,21721,3,337340
1995,21726,3,978154
1995,21735,3,223041
1995,21736,3,455039
1995,21745,3,54478
1995,21753,3,556507
1995,21758,3,75026
1995,21765,3,803162
1995,21777,3,16337
1995,21793,3,921833
1995,21800,3,535913
1995,21819,3,944908
1995,21832,3,600437
1995,21840,3,169158
1995,21866,3,149235
1995,21887,3,766427
1995,21896,3,431006
1995,21896,3,431006
1995,21897,3,1006559
1995,21898,3,99750
1995,21906,3,956938
1995,21920,3,949305
1995,21923,3,489146
1995,21924,3,449971
1995,21928,3,908450
1995,21930,3,594442
1995,21943,3,100562
1995,21945,3,124661
1995,21952,3,225335
1995,21955,3,372855
1995,21956,3,514066
1995,21960,3,436252
1995,21971,3,980344
1995,21977,3,213903
1995,21978,3,632858
1995,21979,3,549938
1995,21987,3,586175
1995,22012,3,768935
1995,22017,3,180649
1995,22034,3,453839
1995,22034,3,453839
1995,22040,3,525352
1995,22043,3,213033
1995,22051,3,282208
1995,22054,3,89005
1995,22084,3,783358
1995,22089,3,685407
1995,22094,3,938644
1995,22101,3,706366
1995,22105,3,673963
1995,22128,3,83441
1995,22142,3,36063
1995,22150,3,511430
1995,22169,3,956170
1995,22173,3,400253
1995,22177,3,196332
1995,22178,3,782904
1995,22192,3,1016978
1995,22192,3,1016978
1995,22199,3,766427
1995,22209,3,364243
1995,22215,3,48954
1995,22215,3,48954
1995,22217,3,635457
1995,22221,3,403106
1995,22226,3,257000
1995,22228,3,583932
1995,22242,3,689759
1995,22244,3,591937
1995,22251,3,860455
1995,22261,3,225308
1995,22268,3,884554
1995,22281,3,737865
1995,22295,3,44602
1995,22300,3,225867
1995,22301,3,701651
1995,22302,3,714718
1995,22304,3,521550
1995,22308,3,715340
1995,22336,3,558640
1995,22338,3,749569
1995,22345,3,278368
1995,22353,3,822257
1995,22354,3,497039
1995,22361,3,798464
1995,22361,3,798464
1995,22366,3,972769
1995,22370,3,352035
1995,22376,3,238447
1995,22393,3,541464
1995,22420,3,417859
1995,22421,3,608237
1995,22424,3,409751
1995,22428,3,69762
1995,22437,3,998116
1995,22444,3,189745
1995,22445,3,94661
1995,22449,3,929334
1995,22451,3,774132
1995,22460,3,297761
1995,22461,3,930237
1995,22464,3,165217
1995,22476,3,533937
1995,22480,3,227236
1995,22486,3,188261
1995,22493,3,225166
1995,22496,3,277567
1995,22517,3,329233
1995,22519,3,776912
1995,22526,3,457060
1995,22536,3,25647
1995,22537,3,60330
1995,22547,3,881450
1995,22551,3,688257
1995,22553,3,977166
1995,22559,3,971959
1995,22574,3,191663
1995,22578,3,406974
1995,22584,3,969723
1995,22586,3,962108
1995,22591,3,208253
1995,22597,3,662369
1995,22601,3,97457
1995,22613,3,328553
1995,22618,3,316354
1995,22623,3,368063
1995,22627,3,199454
1995,22637,3,239640
1995,22638,3,868264
1995,22644,3,978369
1995,22646,3,642240
1995,22647,3,670421
1995,22653,3,243375
1995,22654,3,598730
1995,22671,3,842367
1995,22710,3,150071
1995,22713,3,230366
1995,22743,3,637675
1995,22746,3,115221
1995,22782,3,227263
1995,22790,3,322458
1995,22792,3,189969
1995,22805,3,193760
1995,22811,3,270531
1995,22819,3,994565
1995,22842,3,962555
1995,22844,3,352905
1995,22853,3,268734
1995,22856,3,781251
1995,22866,3,618656
1995,22867,3,716851
1995,22868,3,452270
1995,22874,3,550635
1995,22876,3,760854
1995,22893,3,230508
1995,22894,3,803368
1995,22903,3,161554
1995,22911,3,861573
1995,22915,3,244868
1995,22915,3,244868
1995,22925,3,956527
1995,22932,3,48655
1995,22934,3,309664
1995,22938,3,383954
1995,22946,3,716413
1995,22959,3,589439
1995,22968,3,705659
1995,22971,3,285348
1995,22977,3,508878
1995,22978,3,208860
1995,22984,3,678865
1995,22988,3,501123
1995,22989,3,265966
1995,23011,3,974866
1995,23020,3,555377
1995,23030,3,703767
1995,23047,3,191805
1995,23049,3,397933
1995,23063,3,215363
1995,23066,3,155263
1995,23083,3,730268
1995,23092,3,208169
1995,23111,3,214768
1995,23123,3,225559
1995,23137,3,160650
1995,23144,3,616036
1995,23147,3,293259
1995,23150,3,870324
1995,23158,3,694463
1995,23164,3,476874
1995,23167,3,324667
1995,23167,3,324667
1995,23168,3,350554
1995,23173,3,170051
1995,23182,3,458263
1995,23194,3,257037
1995,23222,3,742636
1995,23232,3,97260
1995,23234,3,169569
1995,23236,3,718266
1995,23250,3,866859
1995,23257,3,987231
1995,23265,3,996466
1995,23267,3,684950
1995,23273,3,18368
1995,23284,3,157605
1995,23286,3,833404
1995,23287,3,664206
1995,23288,3,911405
1995,23290,3,943004
1995,23291,3,244907
1995,23293,3,279105
1995,23296,3,618807
1995,23297,3,636007
1995,23298,3,886204
1995,23323,3,126263
1995,23339,3,213864
1995,23340,3,449364
1995,23340,3,449364
1995,23345,3,551904
1995,23348,3,955258
1995,23349,3,275554
1995,23357,3,306962
1995,23364,3,877369
1995,23375,3,362708
1995,23405,3,27463
1995,23406,3,627863
1995,23410,3,881339
1995,23420,3,55859
1995,23423,3,290052
1995,23463,3,479802
1995,23465,3,1014509
1995,23502,3,248969
1995,23510,3,769062
1995,23523,3,563336
1995,23524,3,627407
1995,23543,3,16766
1995,23544,3,926360
1995,23546,3,460332
1995,23562,3,693961
1995,23567,3,913520
1995,23577,3,424035
1995,23579,3,9160
1995,23588,3,76050
1995,23614,3,261511
1995,23620,3,193809
1995,23621,3,473501
1995,23622,3,13103
1995,23623,3,816603
1995,23626,3,20370
1995,23627,3,316840
1995,23669,3,35431
1995,23678,3,76854
1995,23681,3,172363
1995,23772,3,625159
1995,23785,3,963169
1995,23786,3,251969
1995,23790,3,662864
1995,23790,3,662864
1995,23791,3,993344
1995,23839,3,728854
1995,23864,3,351560
1995,23876,3,104663
1995,23883,3,632755
1995,23888,3,163969
1995,23895,3,809351
1995,23901,3,348207
1995,23905,3,528269
1995,23932,3,79967
1995,23933,3,662837
1995,23966,3,935308
1995,23966,3,935308
1995,23988,3,736626
1995,23992,3,689209
1995,24015,3,533124
1995,24030,3,657767
1995,24055,3,8855
1995,24074,3,933863
1995,24080,3,962265
1995,24082,3,597724
1995,24094,3,726757
1995,24120,3,847447
1995,24156,3,663834
1995,24173,3,190554
1995,24195,3,161666
1995,24228,3,836067
1995,24229,3,797467
1995,24243,3,262068
1995,24267,3,388070
1995,24272,3,675051
1995,24303,3,500658
1995,24313,3,266468
1995,24315,3,770367
1995,24332,3,5069
1995,24337,3,839152
1995,24380,3,665575
1995,24426,3,360263
1995,24427,3,215028
1995,24501,3,509558
1995,24505,3,498429
1995,24507,3,430250
1995,24516,3,538802
1995,24538,3,504553
1995,24655,3,735768
1995,24660,3,249256
1995,24688,3,294809
1995,24728,3,329064
1995,24795,3,163035
1995,24796,3,636061
1995,24797,3,868
1995,24810,3,529163
1995,24811,3,964700
1995,24823,3,867632
1995,24824,3,857633
1995,24866,3,265256
1995,24888,3,868769
1995,24899,3,167051
1995,24918,3,327613
1995,24920,3,384018
1995,24963,3,879532
1995,24981,3,540962
1995,24989,3,728265
1995,25042,3,961035
1995,25069,3,932361
1995,25070,3,18863
1995,25082,3,176772
1995,25087,3,688462
1995,25092,3,60536
1995,25093,3,245016
1995,25103,3,575254
1995,25106,3,517964
1995,25137,3,1017751
1995,25137,3,1017751
1995,25139,3,678230
1995,25144,3,390765
1995,25147,3,523965
1995,25154,3,70151
1995,25158,3,827560
1995,25231,3,880659
1995,25236,3,877462
1995,25259,3,482558
1995,25267,3,862141
1995,25283,3,532136
1995,25299,3,599737
1995,25303,3,75464
1995,25305,3,256067
1995,25325,3,1013043
1995,25332,3,22909
1995,25338,3,925532
1995,25604,3,254148
1995,25645,3,130635
1995,25651,3,806154
1995,25653,3,762661
1995,25679,3,230759
1995,25719,3,821858
1995,25726,3,855563
1995,25727,3,834661
1995,25752,3,572655
1995,25795,3,109136
1995,25804,3,23036
1995,25847,3,15732
1995,25869,3,534466
1995,25870,3,803461
1995,26006,3,955605
1995,26014,3,803966
1995,26015,3,1016062
1995,26021,3,595337
1995,26172,3,963468
1995,26193,3,886709
1995,26206,3,604752
1995,26214,3,274931
1995,26218,3,200640
1995,26235,3,418427
1995,26244,3,580164
1995,26256,3,777133
1995,26263,3,853970
1995,26264,3,851556
1995,26267,3,172000
1995,26267,3,172000
1995,26271,3,118660
1995,26272,3,416179
1995,26282,3,369275
1995,26283,3,727455
1995,26300,3,369752
1995,26306,3,595878
1995,26307,3,880435
1995,26314,3,543066
1995,26324,3,25133
1995,26330,3,573009
1995,26333,3,852704
1995,26336,3,173575
1995,26342,3,439235
1995,26347,3,646060
1995,26348,3,1349890
1995,26357,3,333762
1995,26358,3,293754
1995,26359,3,44134
1995,26363,3,299868
1995,26366,3,349053
1995,26380,3,1015234
1995,26390,3,527507
1995,26391,3,566001
1995,26393,3,1000276
1995,26395,3,154770
1995,26396,3,180078
1995,26399,3,863232
1995,26400,3,953021
1995,26405,3,954859
1995,26407,3,35338
1995,26411,3,109574
1995,26431,3,699002
1995,26444,3,952172
1995,26445,3,327471
1995,26446,3,332970
1995,26448,3,163370
1995,26449,3,1014675
1995,26450,3,379470
1995,26451,3,933377
1995,26452,3,159476
1995,26453,3,269478
1995,26454,3,149271
1995,26455,3,1002373
1995,26457,3,708164
1995,26467,3,1006577
1995,26472,3,346052
1995,26477,3,91727
1995,26477,3,91727
1995,26478,3,945679
1995,26479,3,204808
1995,26480,3,367208
1995,26483,3,339773
1995,26484,3,161273
1995,26485,3,112976
1995,26486,3,150576
1995,26487,3,63573
1995,26498,3,985871
1995,26499,3,306159
1995,26501,3,111531
1995,26510,3,329578
1995,26511,3,338178
1995,26512,3,157379
1995,26513,3,164975
1995,26514,3,1010471
1995,26515,3,1003978
1995,26516,3,330873
1995,26517,3,119779
1995,26523,3,1004470
1995,26536,3,331375
1995,26537,3,870678
1995,26548,3,170976
1995,26549,3,117672
1995,26551,3,121576
1995,26552,3,1017274
1995,26553,3,118174
1995,26554,3,956376
1995,26555,3,1013070
1995,26556,3,266879
1995,26559,3,954279
1995,26560,3,269432
1995,26563,3,61533
1995,26567,3,931270
1995,26568,3,58074
1995,26569,3,1016772
1995,26570,3,175672
1995,26571,3,171478
1995,26572,3,67777
1995,26574,3,158974
1995,26575,3,116077
1995,26576,3,948278
1995,26583,3,59679
1995,26586,3,772521
1995,26587,3,658036
1995,26590,3,61476
1995,26591,3,115575
1995,26592,3,777012
1995,26593,3,1015177
1995,26594,3,57572
1995,26599,3,179876
1995,26600,3,279673
1995,26601,3,946171
1995,26602,3,947776
1995,26605,3,278078
1995,26607,3,576130
1995,26615,3,613464
1995,26617,3,178271
1995,26619,3,156877
1995,26620,3,1008674
1995,26627,3,859552
1995,26634,3,183770
1995,26646,3,66172
1995,26647,3,932978
1995,26651,3,781130
1995,26660,3,273372
1995,26662,3,336071
1995,26665,3,131360
1995,26668,3,907239
1995,26675,3,318059
1995,26680,3,139432
1995,26684,3,126339
1995,26694,3,389200
1995,26698,3,636267
1995,26703,3,396244
1995,26704,3,696168
1995,26713,3,1008731
1995,26715,3,272870
1995,26725,3,110936
1995,26739,3,19860
1995,26739,3,19860
1995,26748,3,236818
1995,26755,3,821559
1995,26768,3,305367
1995,26769,3,612757
1995,26786,3,448853
1995,26788,3,4268
1995,26795,3,414821
1995,26796,3,188038
1995,26798,3,460770
1995,26799,3,498531
1995,26817,3,407001
1995,26826,3,801935
1995,26849,3,310727
1995,26850,3,220433
1995,26863,3,167574
1995,26868,3,693859
1995,26869,3,89939
1995,26884,3,658906
1995,26896,3,1978535
1995,26904,3,221739
1995,26912,3,246022
1995,26917,3,695554
1995,26917,3,695554
1995,26919,3,652726
1995,26922,3,714978
1995,26942,3,387000
1995,26951,3,789136
1995,26962,3,159636
1995,26967,3,297257
1995,26970,3,310437
1995,26974,3,771159
1995,26978,3,859468
1995,26987,3,13541
1995,26990,3,88802
1995,26992,3,566908
1995,26997,3,291938
1995,26998,3,920863
1995,27006,3,231242
1995,27008,3,366667
1995,27009,3,689302
1995,27015,3,541307
1995,27033,3,218775
1995,27035,3,634348
1995,27036,3,450203
1995,27041,3,30418
1995,27048,3,708137
1995,27049,3,527422
1995,27055,3,81429
1995,27056,3,1156397
1995,27056,3,1156397
1995,27069,3,1156221
1995,27069,3,1156221
1995,27070,3,453071
1995,27072,3,1158430
1995,27074,3,1157415
1995,27075,3,1157219
1995,27077,3,1156883
1995,27094,3,1029325
1995,27097,3,1160406
1995,27107,3,1160488
1995,27114,3,1161270
1995,27119,3,1161216
1995,27121,3,1161766
1995,27122,3,1161757
1995,27127,3,229847
1995,27127,3,229847
1995,27134,3,1162147
1995,27135,3,1162099
1995,27139,3,1162530
1995,27148,3,169073
1995,27150,3,1164730
1995,27153,3,1163283
1995,27154,3,1162923
1995,27163,3,1164347
1995,27180,3,1169913
1995,27182,3,1166695
1995,27184,3,1167889
1995,27186,3,1167263
1995,27187,3,1167852
1995,27190,3,1168381
1995,27192,3,1169333
1995,27193,3,1168439
1995,27195,3,1186693
1995,27197,3,1187391
1995,27200,3,1176939
1995,27205,3,1186965
1995,27207,3,1186956
1995,27208,3,1186983
1995,27209,3,1187029
1995,27210,3,1187001
1995,27223,3,1188277
1995,27226,3,1191482
1995,27230,3,1189032
1995,27231,3,1188594
1995,27232,3,162878
1995,27234,3,1189041
1995,27235,3,547840
1995,27236,3,1190001
1995,27237,3,1190476
1995,27238,3,268976
1995,27240,3,1187896
1995,27244,3,1189993
1995,27245,3,1190038
1995,27246,3,1190104
1995,27248,3,1190458
1995,27251,3,1191389
1995,27253,3,1190533
1995,27259,3,1191446
1995,27264,3,1192573
1995,27267,3,1169650
1995,27269,3,271275
1995,27273,3,1193516
1995,27275,3,1462931
1995,27280,3,1198614
1995,27286,3,1198605
1995,27288,3,1211670
1995,27292,3,1212631
1995,27293,3,152673
1995,27297,3,1211689
1995,27313,3,1214439
1995,27324,3,1216031
1995,27325,3,1216152
1995,27330,3,1216826
1995,27334,3,613307
1995,27335,3,1216992
1995,27339,3,1217506
1995,27346,3,1218352
1995,27348,3,1218567
1995,27356,3,1218035
1995,27362,3,1222948
1995,27363,3,1439335
1995,27364,3,1219591
1995,27365,3,1220524
1995,27375,3,1225734
1995,27376,3,1229219
1995,27381,3,1222519
1995,27382,3,1224812
1995,27383,3,1224906
1995,27384,3,1223570
1995,27385,3,1225798
1995,27386,3,1225145
1995,27387,3,1229433
1995,27393,3,1225033
1995,27397,3,1229424
1995,27403,3,1355583
1995,27408,3,1356768
1995,27409,3,1225752
1995,27413,3,1356526
1995,27415,3,1357596
1995,27419,3,1359433
1995,27421,3,1357466
1995,27422,3,1356795
1995,27423,3,1356852
1995,27424,3,1357260
1995,27427,3,1356919
1995,27432,3,1359107
1995,27440,3,1360420
1995,27444,3,1363168
1995,27446,3,1362237
1995,27447,3,1362246
1995,27449,3,1362769
1995,27455,3,1368462
1995,27473,3,1369795
1995,27481,3,1368686
1995,27481,3,1368686
1995,27483,3,1369085
1995,27492,3,1418406
1995,27494,3,1396139
1995,27498,3,1394685
1995,27501,3,1394667
1995,27503,3,1396764
1995,27504,3,1393129
1995,27505,3,1390388
1995,27507,3,1393624
1995,27508,3,1397190
1995,27509,3,1396988
1995,27510,3,1394621
1995,27512,3,1387799
1995,27513,3,1394920
1995,27515,3,1396652
1995,27527,3,1400858
1995,27534,3,1400867
1995,27535,3,1396689
1995,27536,3,1396700
1995,27537,3,1399224
1995,27550,3,1401686
1995,27552,3,1412619
1995,27553,3,1400157
1995,27555,3,636575
1995,27555,3,636575
1995,27556,3,1404883
1995,27558,3,1404472
1995,27558,3,1404472
1995,27559,3,1391170
1995,27560,3,1402384
1995,27567,3,508270
1995,27574,3,1402610
1995,27583,3,1402629
1995,27594,3,1413607
1995,27601,3,1411032
1995,27602,3,1404463
1995,27602,3,1404463
1995,27602,3,1404463
1995,27603,3,1414930
1995,27608,3,1393325
1995,27609,3,1402656
1995,27611,3,1406980
1995,27614,3,1407932
1995,27650,3,773274
1995,27671,3,774879
1995,27677,3,212577
1995,27707,3,870472
1995,27711,3,777870
1995,27723,3,218878
1995,27736,3,225773
1995,27742,3,841472
1995,27757,3,811279
1995,27757,3,811279
1995,27760,3,842376
1995,27789,3,662770
1995,27791,3,631673
1995,27802,3,635176
1995,27805,3,664877
1995,27814,3,638476
1995,27818,3,637273
1995,27837,3,642370
1995,27897,3,444677
1995,27911,3,682077
1995,27942,3,442776
1995,27943,3,534877
1995,27956,3,444172
1995,28021,3,732673
1995,28038,3,736877
1995,28068,3,649874
1995,28098,3,657972
1995,28100,3,808176
1995,28106,3,931775
1995,28111,3,661876
1995,28137,3,997070
1995,28139,3,853372
1995,28144,3,998675
1995,28151,3,857576
1995,28166,3,1001273
1995,28172,3,676777
1995,28173,3,541923
1995,28178,3,1002878
1995,28189,3,683270
1995,28189,3,683270
1995,28191,3,820178
1995,28222,3,1008076
1995,28225,3,947178
1995,28243,3,825977
1995,28299,3,238876
1995,28338,3,274379
1995,28348,3,72678
1995,28361,3,84970
1995,28363,3,82873
1995,28384,3,462774
1995,28395,3,106377
1995,28400,3,524971
1995,28416,3,404774
1995,28453,3,294779
1995,28454,3,349370
1995,28470,3,299475
1995,28489,3,352772
1995,28513,3,310978
1995,28528,3,541679
1995,28531,3,315674
1995,28555,3,320070
1995,28567,3,324274
1995,28568,3,546375
1995,28611,3,490179
1995,28612,3,367673
1995,28614,3,336576
1995,28623,3,615075
1995,28632,3,197571
1995,28640,3,494373
1995,28685,3,500377
1995,28710,3,28013
1995,28747,3,447070
1995,28788,3,391977
1995,28790,3,575375
1995,28793,3,164377
1995,28817,3,517375
1995,28836,3,459372
1995,28841,3,520777
1995,28878,3,15170
1995,28892,3,35570
1995,29011,3,943675
1995,29012,3,881478
1995,29058,3,768074
1995,29061,3,800479
1995,29062,3,803078
1995,29113,3,815370
1995,29120,3,713476
1995,29121,3,817477
1995,29136,3,636678
1995,29170,3,644776
1995,29170,3,644776
1995,29197,3,649472
1995,29237,3,541923
1995,29299,3,30472
1995,29332,3,66275
1995,29368,3,162971
1995,29416,3,254670
1995,29480,3,379573
1995,29503,3,184375
1995,29523,3,568470
1995,29596,3,300371
1995,29657,3,524579
1995,29663,3,342175
1995,29745,3,596978
1995,29754,3,122171
1995,29771,3,416674
1995,29773,3,749970
1995,29809,3,483274
1995,29816,3,606073
1995,29873,3,1006670
1995,29882,3,1014778
1995,29923,3,739074
1995,29939,3,678472
1995,29952,3,967877
1995,29967,3,725376
1995,30003,3,640170
1995,30022,3,793571
1995,30032,3,833271
1995,30039,3,918477
1995,30052,3,797775
1995,30072,3,657178
1995,30085,3,660570
1995,30099,3,849777
1995,30117,3,743679
1995,30118,3,855778
1995,30119,3,805876
1995,30121,3,854173
1995,30125,3,806378
1995,30154,3,678070
1995,30174,3,997379
1995,30187,3,998974
1995,30197,3,688275
1995,30219,3,940674
1995,30237,3,249872
1995,30239,3,247775
1995,30248,3,255873
1995,30281,3,262273
1995,30282,3,5274
1995,30384,3,267072
1995,30387,3,510871
1995,30401,3,328777
1995,30431,3,277277
1995,30459,3,541923
1995,30470,3,459671
1995,30489,3,400879
1995,30506,3,340779
1995,30508,3,464077
1995,30544,3,304173
1995,30550,3,436579
1995,30555,3,408174
1995,30568,3,593977
1995,30590,3,315973
1995,30600,3,536479
1995,30620,3,195773
1995,30637,3,357777
1995,30704,3,548771
1995,30744,3,493077
1995,30757,3,75576
1995,30775,3,214571
1995,30845,3,99077
1995,30864,3,446877
1995,30887,3,882671
1995,30919,3,951371
1995,31012,3,687371
1995,31027,3,752970
1995,31054,3,693372
1995,31084,3,883874
1995,31161,3,770170
1995,31164,3,821670
1995,31280,3,364971
1995,31286,3,309570
1995,31349,3,335971
1995,31369,3,341972
1995,31461,3,139478
1995,31469,3,245276
1995,31473,3,1010873
1995,31595,3,497972
1995,31628,3,197478
1995,31673,3,202970
1995,31805,3,525370
1995,31857,3,191177
1995,31966,3,529172
1995,32004,3,569972
1995,32036,3,578572
1995,32066,3,587172
1995,32078,3,731676
1995,32085,3,590574
1995,32115,3,852320
1995,32185,3,559777
1995,32193,3,621674
1995,32254,3,198671
1995,32277,3,206772
1995,32284,3,28572
1995,32287,3,291273
1995,32298,3,846374
1995,32318,3,784177
1995,32321,3,217479
1995,32327,3,523974
1995,32348,3,258379
1995,32355,3,396879
1995,32358,3,519678
1995,32365,3,792275
1995,32366,3,320276
1995,32373,3,226079
1995,32392,3,795977
1995,32437,3,807179
1995,32466,3,45270
1995,32473,3,254577
1995,32500,3,51271
1995,32511,3,261070
1995,32518,3,672836
1995,32545,3,998170
1995,32574,3,1176881
1995,32623,3,1363270
1995,32700,3,1415599
1995,32706,3,1407503
